Agent,Campaign,Campaign Type,Disposition,Date,Lead,Contact,RPC,Sale
AbabaNdela,Waiver,Life,Client not Available ,2026-05-06,7,7,0,0
AbabaNdela,Waiver,Life,Client not Available ,2026-05-07,10,10,0,0
AbabaNdela,Waiver,Life,Client not Available ,2026-05-08,6,6,0,0
AbabaNdela,Waiver,Life,Client not Available ,2026-05-09,2,2,0,0
AbabaNdela,Waiver,Life,Client not Available ,2026-05-11,6,6,0,0
AbabaNdela,Waiver,Life,Client not Available ,2026-05-12,9,9,0,0
AbabaNdela,Waiver,Life,Client not Available ,2026-05-13,12,12,0,0
AbabaNdela,Waiver,Life,Client not Available ,2026-05-14,6,6,0,0
AbabaNdela,Waiver,Life,Client not Available ,2026-05-15,9,9,0,0
AbabaNdela,Waiver,Life,Client not Available ,2026-05-18,4,4,0,0
AbabaNdela,Waiver,Life,Client not Available ,2026-05-19,7,7,0,0
AbabaNdela,Waiver,Life,Client not Available ,2026-05-20,6,6,0,0
AbabaNdela,Waiver,Life,Confirmed Deceased,2026-05-05,1,1,0,0
AbabaNdela,Waiver,Life,Confirmed Deceased,2026-05-11,1,1,0,0
AbabaNdela,Waiver,Life,Confirmed Deceased,2026-05-15,1,1,0,0
AbabaNdela,Waiver,Life,Confirmed Deceased,2026-05-18,1,1,0,0
AbabaNdela,Waiver,Life,Confirmed Deceased,2026-05-19,1,1,0,0
AbabaNdela,Waiver,Life,Customer Prefers Branch,2026-05-04,2,2,2,0
AbabaNdela,Waiver,Life,Customer Prefers Branch,2026-05-12,1,1,1,0
AbabaNdela,Waiver,Life,Customer Prefers Branch,2026-05-13,1,1,1,0
AbabaNdela,Waiver,Life,Customer Prefers Branch,2026-05-14,1,1,1,0
AbabaNdela,Waiver,Life,Customer Prefers Branch,2026-05-15,1,1,1,0
AbabaNdela,Waiver,Life,Customer Prefers Branch,2026-05-18,2,2,2,0
AbabaNdela,Waiver,Life,Customer Prefers Branch,2026-05-20,1,1,1,0
AbabaNdela,Waiver,Life,Disconnected,2026-05-19,1,0,0,0
AbabaNdela,Waiver,Life,Do Not Call,2026-05-04,1,1,1,0
AbabaNdela,Waiver,Life,Do Not Call,2026-05-18,1,1,1,0
AbabaNdela,Waiver,Life,Do not qualify,2026-05-07,1,1,1,0
AbabaNdela,Waiver,Life,Do not qualify,2026-05-08,1,1,1,0
AbabaNdela,Waiver,Life,Do not qualify,2026-05-12,1,1,1,0
AbabaNdela,Waiver,Life,Do not qualify,2026-05-20,1,1,1,0
AbabaNdela,Waiver,Life,Dropped Call,2026-05-06,6,0,0,0
AbabaNdela,Waiver,Life,Dropped Call,2026-05-11,4,0,0,0
AbabaNdela,Waiver,Life,Dropped Call,2026-05-18,2,0,0,0
AbabaNdela,Waiver,Life,Dropped Call,2026-05-19,1,0,0,0
AbabaNdela,Waiver,Life,Dropped Call,2026-05-20,6,0,0,0
AbabaNdela,Waiver,Life,Existing clients,2026-05-04,2,2,2,0
AbabaNdela,Waiver,Life,Inbound Call,2026-05-05,1,0,0,0
AbabaNdela,Waiver,Life,Inbound Call,2026-05-09,3,0,0,0
AbabaNdela,Waiver,Life,Inbound Call,2026-05-12,1,0,0,0
AbabaNdela,Waiver,Life,Inbound Call,2026-05-15,1,0,0,0
AbabaNdela,Waiver,Life,Inbound Call,2026-05-20,2,0,0,0
AbabaNdela,Waiver,Life,Language Barrier,2026-05-08,1,1,1,0
AbabaNdela,Waiver,Life,Language Barrier,2026-05-11,2,2,2,0
AbabaNdela,Waiver,Life,Language Barrier,2026-05-14,1,1,1,0
AbabaNdela,Waiver,Life,Language Barrier,2026-05-18,1,1,1,0
AbabaNdela,Waiver,Life,Language Barrier,2026-05-19,1,1,1,0
AbabaNdela,Waiver,Life,Language Barrier,2026-05-20,2,2,2,0
AbabaNdela,Waiver,Life,No Answer,2026-05-06,6,0,0,0
AbabaNdela,Waiver,Life,No Answer,2026-05-11,3,0,0,0
AbabaNdela,Waiver,Life,No Answer,2026-05-18,1,0,0,0
AbabaNdela,Waiver,Life,No Answer,2026-05-20,7,0,0,0
AbabaNdela,Waiver,Life,No Answer Autodial,2026-05-11,1,0,0,0
AbabaNdela,Waiver,Life,Non Party Contact,2026-05-15,1,1,0,0
AbabaNdela,Waiver,Life,Non South African ,2026-05-15,2,2,0,0
AbabaNdela,Waiver,Life,Not Interested,2026-05-04,33,33,33,0
AbabaNdela,Waiver,Life,Not Interested,2026-05-05,25,25,25,0
AbabaNdela,Waiver,Life,Not Interested,2026-05-06,37,37,37,0
AbabaNdela,Waiver,Life,Not Interested,2026-05-07,30,30,30,0
AbabaNdela,Waiver,Life,Not Interested,2026-05-08,14,14,14,0
AbabaNdela,Waiver,Life,Not Interested,2026-05-09,10,10,10,0
AbabaNdela,Waiver,Life,Not Interested,2026-05-11,32,32,32,0
AbabaNdela,Waiver,Life,Not Interested,2026-05-12,24,24,24,0
AbabaNdela,Waiver,Life,Not Interested,2026-05-13,43,43,43,0
AbabaNdela,Waiver,Life,Not Interested,2026-05-14,25,25,25,0
AbabaNdela,Waiver,Life,Not Interested,2026-05-15,29,29,29,0
AbabaNdela,Waiver,Life,Not Interested,2026-05-18,41,41,41,0
AbabaNdela,Waiver,Life,Not Interested,2026-05-19,33,33,33,0
AbabaNdela,Waiver,Life,Not Interested,2026-05-20,33,33,33,0
AbabaNdela,Waiver,Life,Number does not exist ,2026-05-12,4,0,0,0
AbabaNdela,Waiver,Life,Pensioner,2026-05-06,1,1,1,0
AbabaNdela,Waiver,Life,Pensioner,2026-05-11,1,1,1,0
AbabaNdela,Waiver,Life,SALE,2026-05-04,6,6,6,6
AbabaNdela,Waiver,Life,SALE,2026-05-05,2,2,2,2
AbabaNdela,Waiver,Life,SALE,2026-05-06,1,1,1,1
AbabaNdela,Waiver,Life,SALE,2026-05-07,5,5,5,5
AbabaNdela,Waiver,Life,SALE,2026-05-08,5,5,5,5
AbabaNdela,Waiver,Life,SALE,2026-05-09,2,2,2,2
AbabaNdela,Waiver,Life,SALE,2026-05-11,3,3,3,3
AbabaNdela,Waiver,Life,SALE,2026-05-12,8,8,8,8
AbabaNdela,Waiver,Life,SALE,2026-05-13,6,6,6,6
AbabaNdela,Waiver,Life,SALE,2026-05-14,7,7,7,7
AbabaNdela,Waiver,Life,SALE,2026-05-15,2,2,2,2
AbabaNdela,Waiver,Life,SALE,2026-05-18,4,4,4,4
AbabaNdela,Waiver,Life,SALE,2026-05-19,7,7,7,7
AbabaNdela,Waiver,Life,SALE,2026-05-20,4,4,4,4
AbabaNdela,Waiver,Life,SALE,2026-05-21,1,1,1,1
AbabaNdela,Waiver,Life,Unemployed,2026-05-04,2,2,2,0
AbabaNdela,Waiver,Life,Unemployed,2026-05-05,2,2,2,0
AbabaNdela,Waiver,Life,Unemployed,2026-05-06,1,1,1,0
AbabaNdela,Waiver,Life,Unemployed,2026-05-07,2,2,2,0
AbabaNdela,Waiver,Life,Unemployed,2026-05-08,2,2,2,0
AbabaNdela,Waiver,Life,Unemployed,2026-05-09,1,1,1,0
AbabaNdela,Waiver,Life,Unemployed,2026-05-11,4,4,4,0
AbabaNdela,Waiver,Life,Unemployed,2026-05-12,8,8,8,0
AbabaNdela,Waiver,Life,Unemployed,2026-05-13,4,4,4,0
AbabaNdela,Waiver,Life,Unemployed,2026-05-14,7,7,7,0
AbabaNdela,Waiver,Life,Unemployed,2026-05-15,3,3,3,0
AbabaNdela,Waiver,Life,Unemployed,2026-05-18,4,4,4,0
AbabaNdela,Waiver,Life,Unemployed,2026-05-19,5,5,5,0
AbabaNdela,Waiver,Life,Unemployed,2026-05-20,3,3,3,0
AbabaNdela,Waiver,Life,Wrong number ,2026-05-04,41,41,0,0
AbabaNdela,Waiver,Life,Wrong number ,2026-05-05,32,32,0,0
AbabaNdela,Waiver,Life,Wrong number ,2026-05-06,12,12,0,0
AbabaNdela,Waiver,Life,Wrong number ,2026-05-07,49,49,0,0
AbabaNdela,Waiver,Life,Wrong number ,2026-05-08,32,32,0,0
AbabaNdela,Waiver,Life,Wrong number ,2026-05-09,22,22,0,0
AbabaNdela,Waiver,Life,Wrong number ,2026-05-11,39,39,0,0
AbabaNdela,Waiver,Life,Wrong number ,2026-05-12,33,33,0,0
AbabaNdela,Waiver,Life,Wrong number ,2026-05-13,51,51,0,0
AbabaNdela,Waiver,Life,Wrong number ,2026-05-14,33,33,0,0
AbabaNdela,Waiver,Life,Wrong number ,2026-05-15,40,40,0,0
AbabaNdela,Waiver,Life,Wrong number ,2026-05-18,53,53,0,0
AbabaNdela,Waiver,Life,Wrong number ,2026-05-19,49,49,0,0
AbabaNdela,Waiver,Life,Wrong number ,2026-05-20,43,43,0,0
AbabaNdela,Waiver,Life,Wrong number ,2026-05-21,1,1,0,0
AmaMakhoba,Device Insurance,Non-Life,Affordability,2026-05-04,2,2,2,0
AmaMakhoba,Device Insurance,Non-Life,Affordability,2026-05-05,1,1,1,0
AmaMakhoba,Device Insurance,Non-Life,Affordability,2026-05-07,2,2,2,0
AmaMakhoba,Device Insurance,Non-Life,Affordability,2026-05-08,3,3,3,0
AmaMakhoba,Device Insurance,Non-Life,Affordability,2026-05-09,3,3,3,0
AmaMakhoba,Device Insurance,Non-Life,Affordability,2026-05-11,8,8,8,0
AmaMakhoba,Device Insurance,Non-Life,Affordability,2026-05-12,8,8,8,0
AmaMakhoba,Device Insurance,Non-Life,Affordability,2026-05-13,9,9,9,0
AmaMakhoba,Device Insurance,Non-Life,Affordability,2026-05-14,4,4,4,0
AmaMakhoba,Device Insurance,Non-Life,Affordability,2026-05-15,7,7,7,0
AmaMakhoba,Device Insurance,Non-Life,Affordability,2026-05-18,12,12,12,0
AmaMakhoba,Device Insurance,Non-Life,Affordability,2026-05-19,7,7,7,0
AmaMakhoba,Device Insurance,Non-Life,Affordability,2026-05-20,3,3,3,0
AmaMakhoba,Device Insurance,Non-Life,Already contacted ,2026-05-07,2,2,2,0
AmaMakhoba,Device Insurance,Non-Life,Already contacted ,2026-05-08,2,2,2,0
AmaMakhoba,Device Insurance,Non-Life,Already contacted ,2026-05-13,1,1,1,0
AmaMakhoba,Device Insurance,Non-Life,Already contacted ,2026-05-15,1,1,1,0
AmaMakhoba,Device Insurance,Non-Life,Answering Machine,2026-05-05,9,0,0,0
AmaMakhoba,Device Insurance,Non-Life,Answering Machine,2026-05-06,1,0,0,0
AmaMakhoba,Device Insurance,Non-Life,Answering Machine,2026-05-09,21,0,0,0
AmaMakhoba,Device Insurance,Non-Life,Answering Machine,2026-05-12,2,0,0,0
AmaMakhoba,Device Insurance,Non-Life,Answering Machine,2026-05-13,1,0,0,0
AmaMakhoba,Device Insurance,Non-Life,Answering Machine,2026-05-14,3,0,0,0
AmaMakhoba,Device Insurance,Non-Life,Answering Machine,2026-05-15,17,0,0,0
AmaMakhoba,Device Insurance,Non-Life,Answering Machine,2026-05-18,6,0,0,0
AmaMakhoba,Device Insurance,Non-Life,Answering Machine,2026-05-19,22,0,0,0
AmaMakhoba,Device Insurance,Non-Life,Answering Machine,2026-05-20,9,0,0,0
AmaMakhoba,Device Insurance,Non-Life,Answering Machine,2026-05-21,7,0,0,0
AmaMakhoba,Device Insurance,Non-Life,Busy ,2026-05-08,1,0,0,0
AmaMakhoba,Device Insurance,Non-Life,Busy ,2026-05-09,1,0,0,0
AmaMakhoba,Device Insurance,Non-Life,Busy ,2026-05-12,1,0,0,0
AmaMakhoba,Device Insurance,Non-Life,Busy ,2026-05-15,3,0,0,0
AmaMakhoba,Device Insurance,Non-Life,Busy ,2026-05-18,1,0,0,0
AmaMakhoba,Device Insurance,Non-Life,Busy ,2026-05-19,1,0,0,0
AmaMakhoba,Device Insurance,Non-Life,Busy ,2026-05-20,1,0,0,0
AmaMakhoba,Device Insurance,Non-Life,Callback New Lead,2026-05-11,1,1,1,0
AmaMakhoba,Device Insurance,Non-Life,Callback New Lead,2026-05-18,1,1,1,0
AmaMakhoba,Device Insurance,Non-Life,Callback New Lead,2026-05-19,1,1,1,0
AmaMakhoba,Device Insurance,Non-Life,Callback New Lead,2026-05-20,3,3,3,0
AmaMakhoba,Device Insurance,Non-Life,Callback New Lead,2026-05-21,2,2,2,0
AmaMakhoba,Device Insurance,Non-Life,Client Hangup - Pitched ,2026-05-04,4,4,4,0
AmaMakhoba,Device Insurance,Non-Life,Client Hangup - Pitched ,2026-05-05,3,3,3,0
AmaMakhoba,Device Insurance,Non-Life,Client Hangup - Pitched ,2026-05-07,4,4,4,0
AmaMakhoba,Device Insurance,Non-Life,Client Hangup - Pitched ,2026-05-08,3,3,3,0
AmaMakhoba,Device Insurance,Non-Life,Client Hangup - Pitched ,2026-05-09,1,1,1,0
AmaMakhoba,Device Insurance,Non-Life,Client Hangup - Pitched ,2026-05-11,2,2,2,0
AmaMakhoba,Device Insurance,Non-Life,Client Hangup - Pitched ,2026-05-12,3,3,3,0
AmaMakhoba,Device Insurance,Non-Life,Client Hangup - Pitched ,2026-05-13,1,1,1,0
AmaMakhoba,Device Insurance,Non-Life,Client Hangup - Pitched ,2026-05-14,3,3,3,0
AmaMakhoba,Device Insurance,Non-Life,Client Hangup - Pitched ,2026-05-15,4,4,4,0
AmaMakhoba,Device Insurance,Non-Life,Client Hangup - Pitched ,2026-05-19,2,2,2,0
AmaMakhoba,Device Insurance,Non-Life,Client Hangup - Pitched ,2026-05-20,1,1,1,0
AmaMakhoba,Device Insurance,Non-Life,Client hangup - No pitch,2026-05-04,13,13,13,0
AmaMakhoba,Device Insurance,Non-Life,Client hangup - No pitch,2026-05-05,8,8,8,0
AmaMakhoba,Device Insurance,Non-Life,Client hangup - No pitch,2026-05-07,11,11,11,0
AmaMakhoba,Device Insurance,Non-Life,Client hangup - No pitch,2026-05-08,12,12,12,0
AmaMakhoba,Device Insurance,Non-Life,Client hangup - No pitch,2026-05-09,4,4,4,0
AmaMakhoba,Device Insurance,Non-Life,Client hangup - No pitch,2026-05-11,22,22,22,0
AmaMakhoba,Device Insurance,Non-Life,Client hangup - No pitch,2026-05-12,21,21,21,0
AmaMakhoba,Device Insurance,Non-Life,Client hangup - No pitch,2026-05-13,13,13,13,0
AmaMakhoba,Device Insurance,Non-Life,Client hangup - No pitch,2026-05-14,16,16,16,0
AmaMakhoba,Device Insurance,Non-Life,Client hangup - No pitch,2026-05-15,31,31,31,0
AmaMakhoba,Device Insurance,Non-Life,Client hangup - No pitch,2026-05-18,23,23,23,0
AmaMakhoba,Device Insurance,Non-Life,Client hangup - No pitch,2026-05-19,12,12,12,0
AmaMakhoba,Device Insurance,Non-Life,Client hangup - No pitch,2026-05-20,8,8,8,0
AmaMakhoba,Device Insurance,Non-Life,Client hangup - No pitch,2026-05-21,1,1,1,0
AmaMakhoba,Device Insurance,Non-Life,Client not Available ,2026-05-04,10,10,0,0
AmaMakhoba,Device Insurance,Non-Life,Client not Available ,2026-05-05,4,4,0,0
AmaMakhoba,Device Insurance,Non-Life,Client not Available ,2026-05-07,7,7,0,0
AmaMakhoba,Device Insurance,Non-Life,Client not Available ,2026-05-08,9,9,0,0
AmaMakhoba,Device Insurance,Non-Life,Client not Available ,2026-05-09,7,7,0,0
AmaMakhoba,Device Insurance,Non-Life,Client not Available ,2026-05-11,21,21,0,0
AmaMakhoba,Device Insurance,Non-Life,Client not Available ,2026-05-12,17,17,0,0
AmaMakhoba,Device Insurance,Non-Life,Client not Available ,2026-05-13,10,10,0,0
AmaMakhoba,Device Insurance,Non-Life,Client not Available ,2026-05-14,12,12,0,0
AmaMakhoba,Device Insurance,Non-Life,Client not Available ,2026-05-15,16,16,0,0
AmaMakhoba,Device Insurance,Non-Life,Client not Available ,2026-05-18,19,19,0,0
AmaMakhoba,Device Insurance,Non-Life,Client not Available ,2026-05-19,5,5,0,0
AmaMakhoba,Device Insurance,Non-Life,Client not Available ,2026-05-20,7,7,0,0
AmaMakhoba,Device Insurance,Non-Life,Client not Available ,2026-05-21,1,1,0,0
AmaMakhoba,Device Insurance,Non-Life,Confirmed Deceased,2026-05-08,1,1,0,0
AmaMakhoba,Device Insurance,Non-Life,Confirmed Deceased,2026-05-14,1,1,0,0
AmaMakhoba,Device Insurance,Non-Life,Confirmed Deceased,2026-05-19,1,1,0,0
AmaMakhoba,Device Insurance,Non-Life,Customer Prefers Branch,2026-05-15,1,1,1,0
AmaMakhoba,Device Insurance,Non-Life,Customer Prefers Branch,2026-05-18,1,1,1,0
AmaMakhoba,Device Insurance,Non-Life,Customer Prefers Branch,2026-05-20,1,1,1,0
AmaMakhoba,Device Insurance,Non-Life,Do Not Call,2026-05-05,2,2,2,0
AmaMakhoba,Device Insurance,Non-Life,Do Not Call,2026-05-09,1,1,1,0
AmaMakhoba,Device Insurance,Non-Life,Do Not Call,2026-05-11,3,3,3,0
AmaMakhoba,Device Insurance,Non-Life,Do Not Call,2026-05-14,1,1,1,0
AmaMakhoba,Device Insurance,Non-Life,Do Not Call,2026-05-21,1,1,1,0
AmaMakhoba,Device Insurance,Non-Life,Do not qualify,2026-05-05,2,2,2,0
AmaMakhoba,Device Insurance,Non-Life,Do not qualify,2026-05-07,2,2,2,0
AmaMakhoba,Device Insurance,Non-Life,Do not qualify,2026-05-11,3,3,3,0
AmaMakhoba,Device Insurance,Non-Life,Do not qualify,2026-05-13,2,2,2,0
AmaMakhoba,Device Insurance,Non-Life,Do not qualify,2026-05-14,2,2,2,0
AmaMakhoba,Device Insurance,Non-Life,Do not qualify,2026-05-18,2,2,2,0
AmaMakhoba,Device Insurance,Non-Life,Do not qualify,2026-05-19,1,1,1,0
AmaMakhoba,Device Insurance,Non-Life,Do not qualify,2026-05-20,1,1,1,0
AmaMakhoba,Device Insurance,Non-Life,Inbound Call,2026-05-20,1,0,0,0
AmaMakhoba,Device Insurance,Non-Life,Language Barrier,2026-05-11,1,1,1,0
AmaMakhoba,Device Insurance,Non-Life,Language Barrier,2026-05-12,1,1,1,0
AmaMakhoba,Device Insurance,Non-Life,Language Barrier,2026-05-13,1,1,1,0
AmaMakhoba,Device Insurance,Non-Life,New,2026-05-09,1,0,0,0
AmaMakhoba,Device Insurance,Non-Life,No Answer,2026-05-05,6,0,0,0
AmaMakhoba,Device Insurance,Non-Life,No Answer,2026-05-08,3,0,0,0
AmaMakhoba,Device Insurance,Non-Life,No Answer,2026-05-09,5,0,0,0
AmaMakhoba,Device Insurance,Non-Life,No Answer,2026-05-11,4,0,0,0
AmaMakhoba,Device Insurance,Non-Life,No Answer,2026-05-12,2,0,0,0
AmaMakhoba,Device Insurance,Non-Life,No Answer,2026-05-13,3,0,0,0
AmaMakhoba,Device Insurance,Non-Life,No Answer,2026-05-14,2,0,0,0
AmaMakhoba,Device Insurance,Non-Life,No Answer,2026-05-15,26,0,0,0
AmaMakhoba,Device Insurance,Non-Life,No Answer,2026-05-18,5,0,0,0
AmaMakhoba,Device Insurance,Non-Life,No Answer,2026-05-19,15,0,0,0
AmaMakhoba,Device Insurance,Non-Life,No Answer,2026-05-20,17,0,0,0
AmaMakhoba,Device Insurance,Non-Life,No Answer,2026-05-21,5,0,0,0
AmaMakhoba,Device Insurance,Non-Life,Non South African ,2026-05-19,1,1,0,0
AmaMakhoba,Device Insurance,Non-Life,Not Interested,2026-05-04,4,4,4,0
AmaMakhoba,Device Insurance,Non-Life,Not Interested,2026-05-05,1,1,1,0
AmaMakhoba,Device Insurance,Non-Life,Not Interested,2026-05-07,15,15,15,0
AmaMakhoba,Device Insurance,Non-Life,Not Interested,2026-05-08,7,7,7,0
AmaMakhoba,Device Insurance,Non-Life,Not Interested,2026-05-09,4,4,4,0
AmaMakhoba,Device Insurance,Non-Life,Not Interested,2026-05-11,21,21,21,0
AmaMakhoba,Device Insurance,Non-Life,Not Interested,2026-05-12,9,9,9,0
AmaMakhoba,Device Insurance,Non-Life,Not Interested,2026-05-13,12,12,12,0
AmaMakhoba,Device Insurance,Non-Life,Not Interested,2026-05-14,9,9,9,0
AmaMakhoba,Device Insurance,Non-Life,Not Interested,2026-05-15,6,6,6,0
AmaMakhoba,Device Insurance,Non-Life,Not Interested,2026-05-18,5,5,5,0
AmaMakhoba,Device Insurance,Non-Life,Not Interested,2026-05-19,5,5,5,0
AmaMakhoba,Device Insurance,Non-Life,Not Interested,2026-05-21,1,1,1,0
AmaMakhoba,Device Insurance,Non-Life,Referral Sale Funeral,2026-05-18,1,1,1,0
AmaMakhoba,Device Insurance,Non-Life,SALE,2026-05-04,3,3,3,3
AmaMakhoba,Device Insurance,Non-Life,SALE,2026-05-07,2,2,2,2
AmaMakhoba,Device Insurance,Non-Life,SALE,2026-05-08,6,6,6,6
AmaMakhoba,Device Insurance,Non-Life,SALE,2026-05-09,1,1,1,1
AmaMakhoba,Device Insurance,Non-Life,SALE,2026-05-11,4,4,4,4
AmaMakhoba,Device Insurance,Non-Life,SALE,2026-05-12,4,4,4,4
AmaMakhoba,Device Insurance,Non-Life,SALE,2026-05-13,2,2,2,2
AmaMakhoba,Device Insurance,Non-Life,SALE,2026-05-14,4,4,4,4
AmaMakhoba,Device Insurance,Non-Life,SALE,2026-05-15,4,4,4,4
AmaMakhoba,Device Insurance,Non-Life,SALE,2026-05-18,5,5,5,5
AmaMakhoba,Device Insurance,Non-Life,SALE,2026-05-19,7,7,7,7
AmaMakhoba,Device Insurance,Non-Life,SALE,2026-05-20,2,2,2,2
AmaMakhoba,Device Insurance,Non-Life,Unemployed,2026-05-04,2,2,2,0
AmaMakhoba,Device Insurance,Non-Life,Unemployed,2026-05-07,1,1,1,0
AmaMakhoba,Device Insurance,Non-Life,Unemployed,2026-05-08,1,1,1,0
AmaMakhoba,Device Insurance,Non-Life,Unemployed,2026-05-11,2,2,2,0
AmaMakhoba,Device Insurance,Non-Life,Unemployed,2026-05-12,10,10,10,0
AmaMakhoba,Device Insurance,Non-Life,Unemployed,2026-05-13,7,7,7,0
AmaMakhoba,Device Insurance,Non-Life,Unemployed,2026-05-18,4,4,4,0
AmaMakhoba,Device Insurance,Non-Life,Unemployed,2026-05-19,1,1,1,0
AmaMakhoba,Device Insurance,Non-Life,Unemployed,2026-05-20,1,1,1,0
AmaMakhoba,Device Insurance,Non-Life,Unemployed,2026-05-21,2,2,2,0
AmaMakhoba,Device Insurance,Non-Life,Wrong number ,2026-05-04,21,21,0,0
AmaMakhoba,Device Insurance,Non-Life,Wrong number ,2026-05-05,7,7,0,0
AmaMakhoba,Device Insurance,Non-Life,Wrong number ,2026-05-07,23,23,0,0
AmaMakhoba,Device Insurance,Non-Life,Wrong number ,2026-05-08,20,20,0,0
AmaMakhoba,Device Insurance,Non-Life,Wrong number ,2026-05-09,11,11,0,0
AmaMakhoba,Device Insurance,Non-Life,Wrong number ,2026-05-11,44,44,0,0
AmaMakhoba,Device Insurance,Non-Life,Wrong number ,2026-05-12,17,17,0,0
AmaMakhoba,Device Insurance,Non-Life,Wrong number ,2026-05-13,48,48,0,0
AmaMakhoba,Device Insurance,Non-Life,Wrong number ,2026-05-14,13,13,0,0
AmaMakhoba,Device Insurance,Non-Life,Wrong number ,2026-05-15,27,27,0,0
AmaMakhoba,Device Insurance,Non-Life,Wrong number ,2026-05-18,42,42,0,0
AmaMakhoba,Device Insurance,Non-Life,Wrong number ,2026-05-19,6,6,0,0
AmaMakhoba,Device Insurance,Non-Life,Wrong number ,2026-05-20,9,9,0,0
AmaMakhoba,Device Insurance,Non-Life,Wrong number ,2026-05-21,3,3,0,0
AyaNxumalo,Waiver,Life,Affordability,2026-05-04,5,5,5,0
AyaNxumalo,Waiver,Life,Affordability,2026-05-05,8,8,8,0
AyaNxumalo,Waiver,Life,Affordability,2026-05-06,3,3,3,0
AyaNxumalo,Waiver,Life,Affordability,2026-05-07,3,3,3,0
AyaNxumalo,Waiver,Life,Affordability,2026-05-08,1,1,1,0
AyaNxumalo,Waiver,Life,Affordability,2026-05-09,1,1,1,0
AyaNxumalo,Waiver,Life,Affordability,2026-05-11,5,5,5,0
AyaNxumalo,Waiver,Life,Affordability,2026-05-12,4,4,4,0
AyaNxumalo,Waiver,Life,Affordability,2026-05-13,7,7,7,0
AyaNxumalo,Waiver,Life,Affordability,2026-05-14,3,3,3,0
AyaNxumalo,Waiver,Life,Affordability,2026-05-15,5,5,5,0
AyaNxumalo,Waiver,Life,Already contacted ,2026-05-05,1,1,1,0
AyaNxumalo,Waiver,Life,Already contacted ,2026-05-06,2,2,2,0
AyaNxumalo,Waiver,Life,Already contacted ,2026-05-12,1,1,1,0
AyaNxumalo,Waiver,Life,Already contacted ,2026-05-13,1,1,1,0
AyaNxumalo,Waiver,Life,Answering Machine,2026-05-06,11,0,0,0
AyaNxumalo,Waiver,Life,Answering Machine,2026-05-11,2,0,0,0
AyaNxumalo,Waiver,Life,Answering Machine,2026-05-15,2,0,0,0
AyaNxumalo,Waiver,Life,Auto Alt-Dialling,2026-05-06,5,0,0,0
AyaNxumalo,Waiver,Life,Auto Alt-Dialling,2026-05-11,1,0,0,0
AyaNxumalo,Waiver,Life,Auto Alt-Dialling,2026-05-15,4,0,0,0
AyaNxumalo,Waiver,Life,Busy ,2026-05-06,5,0,0,0
AyaNxumalo,Waiver,Life,Callback New Lead,2026-05-04,1,1,1,0
AyaNxumalo,Waiver,Life,Callback New Lead,2026-05-12,2,2,2,0
AyaNxumalo,Waiver,Life,Callback New Lead,2026-05-13,2,2,2,0
AyaNxumalo,Waiver,Life,Callback New Lead,2026-05-14,2,2,2,0
AyaNxumalo,Waiver,Life,Callback Third party ,2026-05-14,1,1,0,0
AyaNxumalo,Waiver,Life,Client Hangup - Pitched ,2026-05-04,9,9,9,0
AyaNxumalo,Waiver,Life,Client Hangup - Pitched ,2026-05-05,6,6,6,0
AyaNxumalo,Waiver,Life,Client Hangup - Pitched ,2026-05-06,9,9,9,0
AyaNxumalo,Waiver,Life,Client Hangup - Pitched ,2026-05-07,12,12,12,0
AyaNxumalo,Waiver,Life,Client Hangup - Pitched ,2026-05-08,5,5,5,0
AyaNxumalo,Waiver,Life,Client Hangup - Pitched ,2026-05-09,5,5,5,0
AyaNxumalo,Waiver,Life,Client Hangup - Pitched ,2026-05-11,7,7,7,0
AyaNxumalo,Waiver,Life,Client Hangup - Pitched ,2026-05-12,13,13,13,0
AyaNxumalo,Waiver,Life,Client Hangup - Pitched ,2026-05-13,15,15,15,0
AyaNxumalo,Waiver,Life,Client Hangup - Pitched ,2026-05-14,9,9,9,0
AyaNxumalo,Waiver,Life,Client Hangup - Pitched ,2026-05-15,6,6,6,0
AyaNxumalo,Waiver,Life,Client hangup - No pitch,2026-05-04,1,1,1,0
AyaNxumalo,Waiver,Life,Client hangup - No pitch,2026-05-06,2,2,2,0
AyaNxumalo,Waiver,Life,Client hangup - No pitch,2026-05-07,2,2,2,0
AyaNxumalo,Waiver,Life,Client hangup - No pitch,2026-05-08,3,3,3,0
AyaNxumalo,Waiver,Life,Client hangup - No pitch,2026-05-11,2,2,2,0
AyaNxumalo,Waiver,Life,Client hangup - No pitch,2026-05-12,5,5,5,0
AyaNxumalo,Waiver,Life,Client hangup - No pitch,2026-05-13,5,5,5,0
AyaNxumalo,Waiver,Life,Client hangup - No pitch,2026-05-15,2,2,2,0
AyaNxumalo,Waiver,Life,Client not Available ,2026-05-04,12,12,0,0
AyaNxumalo,Waiver,Life,Client not Available ,2026-05-05,12,12,0,0
AyaNxumalo,Waiver,Life,Client not Available ,2026-05-06,8,8,0,0
AyaNxumalo,Waiver,Life,Client not Available ,2026-05-07,7,7,0,0
AyaNxumalo,Waiver,Life,Client not Available ,2026-05-08,5,5,0,0
AyaNxumalo,Waiver,Life,Client not Available ,2026-05-09,3,3,0,0
AyaNxumalo,Waiver,Life,Client not Available ,2026-05-11,8,8,0,0
AyaNxumalo,Waiver,Life,Client not Available ,2026-05-12,11,11,0,0
